land_fragment_id,parent_hex_id,land_subject_or_component_id,canonical_water_type,is_terrestrial_hex,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
lfr_687e9cbd2e2870,h6000_q-001323_r+001862,hsub_iceland_main_island,OCEAN,False,1.720743469,0.313574,71e99d88f633743aa6be4c22c2383dd216edde7236bbaa2ecb440d7e39e0f102,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9e37e1919e3846,h6000_q-001347_r+001863,hsub_iceland_main_island,OCEAN,False,1.908688034,0.369196,8b2c0144ad6a111081a65fdae5ac6ee49c921298b7c95f1c4809a30b2bc980fb,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_42d869c8962c8b,h6000_q-001324_r+001863,hsub_iceland_main_island,OCEAN,False,2.286814922,0.423265,0cc4e05623441187db2c1cccdf5a87d0ad082aec4947ed5b3d7b7ddfe1f3bd73,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_38cb45c276dc8a,h6000_q-001347_r+001864,hsub_iceland_main_island,OCEAN,False,0.616427974,0.20896,9822d8e0afede53911d677164a1c6840e31d0c6e305b4bcff2785429f9d54d1b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_dc4a44d6cb0bba,h6000_q-001346_r+001865,hsub_iceland_main_island,OCEAN,False,0.763397192,0.139669,e3678569d24100803592c7314123812caf567859e25e5a6ff0bc68886b423a02,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cf602b811cdcf3,h6000_q-001324_r+001865,hsub_iceland_main_island,OCEAN,False,0.285442011,0.052241,c2b7e89181c37c31af87725e7f81cc5a95eb4646ca6848d94e79a3ae01b69328,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_22bdb2a035039b,h6000_q-001344_r+001866,hsub_iceland_main_island,OCEAN,False,2.039645174,0.389208,a41e2942636a5503a092f4b67d5a200eee780326a7172540fad50b1e08ef4a71,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0a9377ecc37656,h6000_q-001326_r+001866,hsub_iceland_main_island,OCEAN,False,2.69898987,0.496397,6d17f03fcc599ba4aa3a5704ce7623f999602179fa28b820766d0eea903d4ce3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d418abb2cb02ea,h6000_q-001324_r+001866,hsub_iceland_main_island,OCEAN,False,2.082201118,0.381716,ac4cb526c96a522a434d8b3999477fb40954de86dd06acd215caa9382f9a1bd5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9d5510c544730b,h6000_q-001344_r+001867,hsub_iceland_main_island,OCEAN,False,0.794435,0.145794,b770a68d4346f2c4502f00dc39c5eb74577b50aa896e803d71ed0bf3ca100803,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d497e232535254,h6000_q-001326_r+001867,hsub_iceland_main_island,OCEAN,False,0.131070845,0.024062,6724dc5054f1d8744c01764235fae28bfa4434a187fb88f367a34118ecf0881e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_bce315a389fcc8,h6000_q-001325_r+001867,hsub_iceland_main_island,OCEAN,False,0.000694719,0.000128,489cca7d05675f59390b609a921687a6dd41a751b9172ef1fef3400381758ae7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8a77dbe3bfc9aa,h6000_q-001322_r+001867,hsub_iceland_main_island,OCEAN,False,2.283418807,0.419066,c5ba8102791b325b184d71cc8e3dfa25d4201df2f11180324af4fc25f8355579,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3673d137be28dc,h6000_q-001343_r+001868,hsub_iceland_main_island,OCEAN,False,2.150793157,0.403891,9e5b81c0d76fa357ac1d4266f72e629c1375c4886e723f67aa04372c966e72fa,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7a577c3cf253d5,h6000_q-001327_r+001868,hsub_iceland_main_island,OCEAN,False,2.014426548,0.378272,da1c4437b5c24dfc8ed63cfb3ee73a0f9b79dddd3377c2c7448587ceda6a3727,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_da9c6e4d0b2613,h6000_q-001323_r+001868,hsub_iceland_main_island,OCEAN,False,0.971969799,0.183552,71346ddad5907e52c5b84b997c0b2d3d99a7c47ecd5519a321c65b2b02d67e71,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5c2daf84d61df7,h6000_q-001343_r+001869,hsub_iceland_main_island,OCEAN,False,0.137386013,0.025283,b5dc0540b4380e88d4ab995b9326056c91bfb12510ee3190b20e027a9f474cd4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ee46f8c8507a44,h6000_q-001342_r+001869,hsub_iceland_main_island,OCEAN,False,2.329909201,0.428927,5907dfd7dc8280b162ec7ca4dcaf26bcb335cb84e540ab2e694919e31cc30be8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2c1513357e2ed5,h6000_q-001326_r+001869,hsub_iceland_main_island,OCEAN,False,0.709912592,0.130722,f8b52683cd84f6ba9633c00e57c2e511d0cf3b1f6cd02d8481b7655db266fb4e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a5e56770a19adb,h6000_q-001324_r+001869,hsub_iceland_main_island,OCEAN,False,1.751440927,0.322459,cd4f2523b235f4b5b0f818681365793b36ff4f44859846266e99c8fe8935f053,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_089e5cc45e064b,h6000_q-001379_r+001870,hsub_iceland_main_island,OCEAN,False,1.325936793,0.245737,1978f286d0d8e8ea10fc6e9e48f658612e7d224d32d43df99ae30ae572f4abd0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3b16b3be88e00a,h6000_q-001378_r+001870,hsub_iceland_main_island,OCEAN,False,2.653717537,0.48952,3eb6c6adab1e86acf28f2d55eed21e76e45a05e9c11034616aba1928629641c7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e64fe3df7f4dfd,h6000_q-001377_r+001870,hsub_iceland_main_island,OCEAN,False,1.916069929,0.353476,9bbe427772f5272bde980ea8a26219bc733265386f90022159b767103d75748d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_85bedcc3950306,h6000_q-001376_r+001870,hsub_iceland_main_island,OCEAN,False,0.936152926,0.172721,a27123265fcc37b64adc3f2706e51748ee9e57ee601c6f993b999099c965fd7b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fbc4602af620f0,h6000_q-001375_r+001870,hsub_iceland_main_island,OCEAN,False,0.329145684,0.060735,dc520eeac1d65c92e5c855b0afaf55b1ae051922a390a91ef6ef4b2640dd6a56,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c0eb64f6d47203,h6000_q-001342_r+001870,hsub_iceland_main_island,OCEAN,False,1.100749555,0.202897,cc3cd5ed218974e17f00d314c945d61b9cf60281fdbfbdd19841160175fb9279,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0df209d34dd354,h6000_q-001328_r+001870,hsub_iceland_main_island,OCEAN,False,0.593257678,0.109362,bbafe7159117ccb46b10279e534cb3a5dd0420a22a4574912846014742651b1c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_20a2cac1bfe9f2,h6000_q-001324_r+001870,hsub_iceland_main_island,OCEAN,False,1.145728081,0.21129,5810b79cb2625442b3bcb7b344e4346ba0a9d25e50abb9e4ea4e7918bc4844da,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_12a19747b31aca,h6000_q-001375_r+001871,hsub_iceland_main_island,OCEAN,False,1.950402139,0.360269,b1c7a9baee3255a48c07d62c907e7d2bb45f7297f132124a0542bcbfecd44d21,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4f31ac3934050e,h6000_q-001348_r+001871,hsub_iceland_main_island,OCEAN,False,0.720305814,0.14844,8041bf3ab82833518c53020515afa7b545e11a74efdf5074678f7d4a27572276,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_18f35fd231783e,h6000_q-001347_r+001871,hsub_iceland_main_island,OCEAN,False,0.23239532,0.062349,1c1247740ee767d3d5abf181fb220278523d46979de8e378a2d33ef3f1ed8f9d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5105907b068458,h6000_q-001342_r+001871,hsub_iceland_main_island,OCEAN,False,0.250731814,0.046284,2b82c0fd86ae988e6dc2691886b91c2e4d86ba9d8964a5518e171143613e3236,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fd71cd33b7b37a,h6000_q-001340_r+001871,hsub_iceland_main_island,OCEAN,False,0.286322914,0.052845,e4a0aa20bd0f1652c923fc835c77dda2fc133135f8676d35d1caa5d880b865ca,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6c89801371add2,h6000_q-001327_r+001871,hsub_iceland_main_island,OCEAN,False,0.741928733,0.137026,eda0f8d57b58b2c32c8ab7de98d877cd962f340fb76f95d1b78632a2b82de72c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d11a006fbdc930,h6000_q-001325_r+001871,hsub_iceland_main_island,OCEAN,False,0.342906135,0.063342,9e347f60e83e350d52c9660f652d1c17877775c7cbd543be547a6b5cbee518b0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ad719de6c855a9,h6000_q-001381_r+001872,hsub_iceland_main_island,OCEAN,False,2.333004266,0.431613,aafb52bde8488f81efabf7cb88433ff072dc1e340f04f111ad9bca6259db2595,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ed5dd8c6b1c541,h6000_q-001375_r+001872,hsub_iceland_main_island,OCEAN,False,1.719805418,0.319487,1dba7bda1f935606fedf2e481dd8282cc329fe26566a13ca232845f910ca7129,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d4f35e68544d41,h6000_q-001350_r+001872,hsub_iceland_main_island,OCEAN,False,0.074546378,0.030502,f38647d1df6a65b29ca3521f7b414a6312f1c8b3a243715ec98d3b71fec0c030,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4cade64483461a,h6000_q-001347_r+001872,hsub_iceland_main_island,OCEAN,False,0.468415534,0.094756,ecbf3063b5ed846568fc01b61fc5dcf2fe9883772f02d6283af112a98c15bdc1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0ee08c2a670ee4,h6000_q-001343_r+001872,hsub_iceland_main_island,OCEAN,False,1.330115063,0.264304,639f04cc2fab28fba6747e93d5ff2bff0b49943cf23a18261895c823c11d9f65,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8133d550ee168f,h6000_q-001342_r+001872,hsub_iceland_main_island,OCEAN,False,1.261519125,0.235136,9e62b40c8b572389269baa17761d6ce0965f369de1ae6d6a9360ea6ab7f8baa5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5e8a1f9d01611e,h6000_q-001341_r+001872,hsub_iceland_main_island,OCEAN,False,2.478814164,0.459597,1d167c3c2a5c3842e64c88090aa813f5e32f125625d54c8105509efac8499f11,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_964ac9ecd5977a,h6000_q-001339_r+001872,hsub_iceland_main_island,OCEAN,False,2.034973722,0.376399,2f29fa8c75c1e53db5842f9b1dffb2623f5915d87ecb2332d3f260824b9fdb79,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a7eb69f3808a65,h6000_q-001330_r+001872,hsub_iceland_main_island,OCEAN,False,2.273865397,0.420464,a0ff6d13ffff280bdd15a6bfcb157412149d1f41779bd34e7d171a28867ecb9b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_59946da97d95bb,h6000_q-001326_r+001872,hsub_iceland_main_island,OCEAN,False,0.091126903,0.016847,8e0ea35aef36681d9439dcc526fe3a26f9f3d8ea239633bc0f639ef7ae7c6b8f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3348ea52ceb743,h6000_q-001383_r+001873,hsub_iceland_main_island,OCEAN,False,0.729252242,0.135147,2acef92bc9ca65a8a4a3de19f58880a8d7ff879bc884fb7f6d562ba21b4af925,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f0ea92c5c8de49,h6000_q-001374_r+001873,hsub_iceland_main_island,OCEAN,False,1.86425448,0.345444,552e3243d6c9f1c7f9c434cdbcc2dcf8631c22e67de59d8a25f56a71af19b324,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f01700ddf17488,h6000_q-001373_r+001873,hsub_iceland_main_island,OCEAN,False,0.509688807,0.094464,b04de5d27f33dec9db92e3e10400b992a59c8ca6de8a9c0a99d7d3183944ba81,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_07a1878e6c47b7,h6000_q-001352_r+001873,hsub_iceland_main_island,OCEAN,False,0.090276872,0.08243,fc5587e324dad47fd973f2109ed3e858006aecc1f87f27d01ad8a60fd03e9670,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2de3e2b74f4530,h6000_q-001351_r+001873,hsub_iceland_main_island,OCEAN,False,1.81374533,0.367391,eb77f7c4713e90155eeec04ad0845098c771e821bee4c29c7ed8270cafc65e60,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_483aa3e00bc59a,h6000_q-001347_r+001873,hsub_iceland_main_island,OCEAN,False,0.124827814,0.058766,0e21e9de219cc46c372bbbc91d81f386211a4dda1fca2d7d29539870c131aa0f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9a69c27ca10341,h6000_q-001346_r+001873,hsub_iceland_main_island,OCEAN,False,0.009456379,0.026532,a166bf60fe02cf8c8601037268efa6f7a20267fd50c503f76644e87ddb7edb54,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a46686d336a15f,h6000_q-001345_r+001873,hsub_iceland_main_island,OCEAN,False,0.018852784,0.003495,1a144a3daec40a7aafe73594b85e6c387b85c5411e1f6dcf4f7381927c18dac2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e8cf465bcbe016,h6000_q-001344_r+001873,hsub_iceland_main_island,OCEAN,False,0.037213355,0.01243,cbd392c9d2055c5e89762a0a706074068cfe361989af670dd19fec67ef791b75,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8d20831b0f0648,h6000_q-001333_r+001873,hsub_iceland_main_island,OCEAN,False,1.644265467,0.304459,829399578b6867b2004ac2be66671c759f3c84ddea1f00b16893d40d247959a1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7a635563b49fb4,h6000_q-001331_r+001873,hsub_iceland_main_island,OCEAN,False,1.76343645,0.3266,476c88dfe2626e116a8b2ba1434042716f75929bd5ece4cf425dddcdaa80f4bb,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2a060340e99504,h6000_q-001326_r+001873,hsub_iceland_main_island,OCEAN,False,1.745054388,0.323256,7905effc0bf4e8d526e6c2be50d205bfd3ce777dbe1ea086a000c3dbcad0ac0a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d609062dd7ca3b,h6000_q-001392_r+001874,hsub_iceland_main_island,OCEAN,False,0.150482697,0.027922,4bf748d3f084e4d0a4041b8b37f787d8d32f8eb18bb576c6d628baab9a550845,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_458d75371f8348,h6000_q-001391_r+001874,hsub_iceland_main_island,OCEAN,False,1.772836814,0.329,423358aaf58796c604ade5757f1c11fbe7fc1209aec90dbaf67c97b5b207807f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c18db56800dacb,h6000_q-001390_r+001874,hsub_iceland_main_island,OCEAN,False,0.490736223,0.091079,6a249397a52fc60c4808938864f9bcf33e4ed1174417d5e172b64ab3473febb7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3fc642b4d5a700,h6000_q-001389_r+001874,hsub_iceland_main_island,OCEAN,False,0.042876763,0.00796,c69ca172bc6d7368cf11e6a06b4e1129fec421943111856d63b03c91ca1cbe8e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c49a617071607a,h6000_q-001388_r+001874,hsub_iceland_main_island,OCEAN,False,0.01984172,0.003684,6b7729e685250a25e9d918b8f29b1c7681f6289aa99a3c2e0f48aedf4e58a7e4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e73cc217f77eaa,h6000_q-001385_r+001874,hsub_iceland_main_island,OCEAN,False,0.75014362,0.13923,577c94a8b22b0b17d365e67cda8c3ab135ac8fdf1baac541cc6aa40d470209e5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d6b1cffaace4f4,h6000_q-001372_r+001874,hsub_iceland_main_island,OCEAN,False,1.919212738,0.356125,18e8a31b2a23e7d13f4bafc1ae139a67e930fb5747271bcf7532cafbfe9a6008,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_be1de222244979,h6000_q-001371_r+001874,hsub_iceland_main_island,OCEAN,False,0.308493633,0.057266,344d175edc89bb3ce4719b762201a3c6aac7a75a0c3473245c1eb3f1796e317e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4618958ee74c23,h6000_q-001370_r+001874,hsub_iceland_main_island,OCEAN,False,1.440392723,0.267316,ae4dde20700da5858e6e2070b9caad9ecc06c208b9724b9af6bc0f444b56e30f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_aef30b6c231373,h6000_q-001369_r+001874,hsub_iceland_main_island,OCEAN,False,2.10572985,0.390763,1d0fd5c9a1ec8b185a1dbf6f148a74513d60d4f6819ee5e2c2edf59da7662aba,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
